order_item_id,order_id,product_id,quantity,unit_price
1801,O00757,P019,2,182.0
1802,O00758,P018,3,89.0
1803,O00758,P009,1,55.0
1804,O00758,P008,3,75.0
1805,O00759,P015,2,35.0
1806,O00759,P012,1,40.0
1807,O00759,P002,2,150.0
1808,O00760,P015,2,40.25
1809,O00760,P020,1,63.25
1810,O00761,P018,3,89.0
1811,O00761,P020,2,55.0
1812,O00761,P014,2,60.0
1813,O00762,P015,1,40.25
1814,O00762,P001,3,1380.0
1815,O00762,P014,2,69.0
1816,O00763,P015,2,49.0
1817,O00764,P012,3,40.0
1818,O00765,P008,2,75.0
1819,O00766,P015,2,40.25
1820,O00766,P001,3,1380.0
1821,O00766,P004,3,51.75
1822,O00766,P008,2,86.25
1823,O00767,P017,3,91.0
1824,O00768,P015,3,40.25
1825,O00768,P001,1,1380.0
1826,O00768,P011,1,126.5
1827,O00769,P015,3,35.0
1828,O00769,P004,3,45.0
1829,O00770,P013,3,90.0
1830,O00771,P018,2,89.0
1831,O00771,P003,2,899.0
1832,O00771,P012,3,40.0
1833,O00771,P009,1,55.0
1834,O00772,P006,2,95.0
1835,O00773,P018,1,102.35
1836,O00773,P009,3,63.25
1837,O00773,P007,1,207.0
1838,O00773,P008,3,86.25
1839,O00774,P019,1,182.0
1840,O00775,P014,2,60.0
1841,O00775,P007,2,180.0
1842,O00775,P002,1,150.0
1843,O00776,P018,2,89.0
1844,O00776,P005,1,120.0
1845,O00776,P010,2,85.0
1846,O00777,P020,3,63.25
1847,O00777,P016,2,138.0
1848,O00778,P012,2,46.0
1849,O00778,P001,3,1380.0
1850,O00778,P002,1,172.5
1851,O00779,P019,2,130.0
1852,O00780,P003,1,899.0
1853,O00780,P009,3,55.0
1854,O00780,P013,1,90.0
1855,O00781,P018,3,124.6
1856,O00781,P013,3,126.0
1857,O00781,P009,1,77.0
1858,O00782,P010,2,85.0
1859,O00783,P003,3,899.0
1860,O00783,P001,1,1200.0
1861,O00784,P003,3,899.0
1862,O00784,P019,2,130.0
1863,O00785,P002,2,172.5
1864,O00786,P012,3,40.0
1865,O00786,P014,1,60.0
1866,O00786,P013,1,90.0
1867,O00786,P008,2,75.0
1868,O00787,P012,3,40.0
1869,O00787,P020,3,55.0
1870,O00787,P006,1,95.0
1871,O00788,P018,1,89.0
1872,O00788,P011,2,110.0
1873,O00789,P012,3,40.0
1874,O00789,P020,2,55.0
1875,O00789,P013,2,90.0
1876,O00789,P008,2,75.0
1877,O00790,P010,1,97.75
1878,O00791,P019,3,149.5
1879,O00791,P014,1,69.0
1880,O00792,P015,2,49.0
1881,O00792,P005,3,168.0
1882,O00793,P018,1,89.0
1883,O00793,P009,2,55.0
1884,O00794,P020,1,55.0
1885,O00795,P018,2,89.0
1886,O00795,P015,3,35.0
1887,O00795,P004,1,45.0
1888,O00796,P018,1,102.35
1889,O00796,P001,1,1380.0
1890,O00797,P018,2,89.0
1891,O00797,P014,1,60.0
1892,O00797,P004,2,45.0
1893,O00797,P008,2,75.0
1894,O00798,P018,1,89.0
1895,O00798,P003,1,899.0
1896,O00798,P019,3,130.0
1897,O00798,P002,2,150.0
1898,O00799,P020,1,63.25
1899,O00799,P013,3,103.5
1900,O00799,P005,3,138.0
1901,O00800,P017,2,74.75
1902,O00800,P007,1,207.0
1903,O00800,P002,3,172.5
1904,O00801,P010,1,85.0
1905,O00801,P014,1,60.0
1906,O00801,P004,3,45.0
1907,O00801,P002,2,150.0
1908,O00802,P007,3,252.0
1909,O00802,P008,2,105.0
1910,O00803,P013,1,126.0
1911,O00803,P019,1,182.0
1912,O00803,P009,1,77.0
1913,O00803,P005,1,168.0
1914,O00804,P012,1,46.0
1915,O00804,P020,1,63.25
1916,O00804,P008,2,86.25
1917,O00805,P012,2,56.0
1918,O00805,P004,2,63.0
1919,O00805,P002,2,210.0
1920,O00806,P004,1,45.0
1921,O00807,P008,1,105.0
1922,O00808,P017,1,65.0
1923,O00809,P020,3,55.0
1924,O00809,P016,3,120.0
1925,O00810,P016,2,138.0
1926,O00811,P017,3,74.75
1927,O00811,P001,3,1380.0
1928,O00811,P020,1,63.25
1929,O00811,P016,2,138.0
1930,O00812,P015,1,40.25
1931,O00812,P004,3,51.75
1932,O00813,P015,1,35.0
1933,O00813,P017,2,65.0
1934,O00813,P007,3,180.0
1935,O00813,P010,2,85.0
1936,O00814,P012,1,40.0
1937,O00814,P008,2,75.0
1938,O00814,P010,3,85.0
1939,O00815,P018,3,124.6
1940,O00815,P017,2,91.0
1941,O00815,P009,3,77.0
1942,O00815,P008,3,105.0
1943,O00816,P012,1,56.0
1944,O00816,P001,1,1680.0
1945,O00816,P013,2,126.0
1946,O00817,P012,1,56.0
1947,O00817,P020,2,77.0
1948,O00817,P009,1,77.0
1949,O00817,P004,2,63.0
1950,O00818,P015,1,40.25
1951,O00818,P014,1,69.0
1952,O00818,P004,3,51.75
1953,O00818,P006,3,109.25
1954,O00819,P004,1,63.0
1955,O00820,P012,2,56.0
1956,O00820,P004,1,63.0
1957,O00820,P006,2,133.0
1958,O00821,P004,2,63.0
1959,O00822,P018,2,89.0
1960,O00822,P003,3,899.0
1961,O00822,P020,3,55.0
1962,O00822,P004,2,45.0
1963,O00823,P015,2,35.0
1964,O00823,P011,1,110.0
1965,O00823,P013,1,90.0
1966,O00824,P012,3,40.0
1967,O00824,P017,2,65.0
1968,O00824,P009,2,55.0
1969,O00824,P002,2,150.0
1970,O00825,P015,2,40.25
1971,O00826,P004,3,63.0
1972,O00826,P017,3,91.0
1973,O00826,P013,2,126.0
1974,O00826,P005,2,168.0
1975,O00827,P015,3,49.0
1976,O00827,P002,1,210.0
1977,O00828,P015,1,35.0
1978,O00828,P014,2,60.0
1979,O00828,P002,2,150.0
1980,O00829,P011,1,126.5
1981,O00829,P005,3,138.0
1982,O00829,P010,3,97.75
1983,O00830,P004,2,45.0
1984,O00830,P001,1,1200.0
1985,O00830,P009,3,55.0
1986,O00830,P008,1,75.0
1987,O00831,P012,2,40.0
1988,O00831,P011,1,110.0
1989,O00831,P002,2,150.0
1990,O00831,P005,2,120.0
1991,O00832,P015,2,35.0
1992,O00832,P001,2,1200.0
1993,O00832,P004,1,45.0
1994,O00832,P006,1,95.0
1995,O00833,P002,3,150.0
1996,O00833,P010,3,85.0
1997,O00834,P015,2,49.0
1998,O00834,P002,1,210.0
1999,O00834,P013,1,126.0
2000,O00834,P010,2,119.0
2001,O00835,P009,1,55.0
2002,O00835,P002,2,150.0
2003,O00836,P009,1,55.0
2004,O00837,P012,3,46.0
2005,O00837,P004,2,51.75
2006,O00838,P005,1,138.0
2007,O00839,P009,2,77.0
2008,O00839,P004,1,63.0
2009,O00839,P007,2,252.0
2010,O00840,P002,2,150.0
2011,O00840,P005,3,120.0
2012,O00841,P014,3,60.0
2013,O00841,P008,2,75.0
2014,O00842,P008,3,75.0
2015,O00843,P013,1,103.5
2016,O00843,P014,1,69.0
2017,O00843,P009,1,63.25
2018,O00843,P005,3,138.0
2019,O00844,P009,1,77.0
2020,O00844,P005,1,168.0
2021,O00845,P011,3,110.0
2022,O00845,P004,1,45.0
2023,O00845,P008,1,75.0
2024,O00846,P015,1,35.0
2025,O00846,P014,3,60.0
2026,O00846,P007,2,180.0
2027,O00846,P006,3,95.0
2028,O00847,P004,3,45.0
2029,O00848,P012,3,40.0
2030,O00848,P019,1,130.0
2031,O00848,P005,3,120.0
2032,O00849,P012,2,40.0
2033,O00849,P014,1,60.0
2034,O00849,P004,1,45.0
2035,O00849,P002,1,150.0
2036,O00850,P003,3,899.0
2037,O00850,P004,1,45.0
2038,O00851,P009,2,77.0
2039,O00852,P012,2,46.0
2040,O00852,P020,1,63.25
2041,O00852,P004,2,51.75
2042,O00853,P015,1,35.0
2043,O00853,P011,2,110.0
2044,O00853,P004,1,45.0
2045,O00853,P010,2,85.0
2046,O00854,P016,2,120.0
2047,O00855,P012,2,40.0
2048,O00855,P004,2,45.0
2049,O00856,P012,3,40.0
2050,O00856,P008,2,75.0
2051,O00856,P011,1,110.0
2052,O00856,P006,1,95.0
2053,O00857,P011,3,110.0
2054,O00857,P020,1,55.0
2055,O00857,P014,2,60.0
2056,O00857,P008,1,75.0
2057,O00858,P020,3,63.25
2058,O00858,P019,2,149.5
2059,O00858,P004,3,51.75
2060,O00858,P016,3,138.0
2061,O00859,P015,3,35.0
2062,O00859,P019,1,130.0
2063,O00859,P014,1,60.0
2064,O00860,P019,2,130.0
2065,O00861,P003,1,1258.6
2066,O00861,P020,3,77.0
2067,O00861,P013,3,126.0
2068,O00862,P012,1,40.0
2069,O00862,P013,2,90.0
2070,O00862,P019,1,130.0
2071,O00862,P009,2,55.0
2072,O00863,P003,3,1258.6
2073,O00864,P004,3,51.75
2074,O00864,P005,2,138.0
2075,O00865,P015,3,35.0
2076,O00865,P014,1,60.0
2077,O00865,P004,1,45.0
2078,O00865,P008,2,75.0
2079,O00866,P010,1,85.0
2080,O00867,P004,1,45.0
2081,O00867,P002,2,150.0
2082,O00868,P018,2,89.0
2083,O00868,P014,1,60.0
2084,O00868,P004,2,45.0
2085,O00869,P001,2,1680.0
2086,O00869,P002,3,210.0
2087,O00869,P005,1,168.0
2088,O00870,P008,2,75.0
2089,O00870,P009,2,55.0
2090,O00870,P010,1,85.0
2091,O00871,P008,1,86.25
2092,O00871,P009,1,63.25
2093,O00871,P002,2,172.5
2094,O00872,P003,3,1033.85
2095,O00872,P001,2,1380.0
2096,O00873,P015,3,49.0
2097,O00873,P018,2,124.6
2098,O00873,P010,3,119.0
2099,O00874,P020,2,55.0
2100,O00875,P018,3,89.0
2101,O00875,P015,2,35.0
2102,O00875,P020,1,55.0
2103,O00876,P013,2,90.0
2104,O00876,P009,3,55.0
2105,O00876,P002,3,150.0
2106,O00877,P012,3,56.0
2107,O00877,P003,3,1258.6
2108,O00877,P004,3,63.0
2109,O00877,P006,1,133.0
2110,O00878,P003,1,1258.6
2111,O00878,P014,1,84.0
2112,O00878,P004,1,63.0
2113,O00878,P010,1,119.0
2114,O00879,P009,3,77.0
2115,O00880,P019,2,149.5
2116,O00880,P014,1,69.0
2117,O00881,P019,3,130.0
2118,O00881,P016,1,120.0
2119,O00882,P015,3,35.0
2120,O00882,P019,2,130.0
2121,O00882,P014,1,60.0
2122,O00883,P003,3,899.0
2123,O00883,P002,3,150.0
2124,O00884,P012,1,40.0
2125,O00885,P012,2,56.0
2126,O00885,P001,2,1680.0
2127,O00885,P002,2,210.0
2128,O00886,P003,2,899.0
2129,O00886,P001,2,1200.0
2130,O00887,P018,3,102.35
2131,O00887,P011,2,126.5
2132,O00887,P010,1,97.75
2133,O00888,P003,3,899.0
2134,O00888,P020,3,55.0
2135,O00888,P007,2,180.0
2136,O00889,P017,1,91.0
2137,O00889,P020,3,77.0
2138,O00889,P002,1,210.0
2139,O00889,P006,3,133.0
2140,O00890,P017,1,74.75
2141,O00890,P019,3,149.5
2142,O00890,P004,2,51.75
2143,O00890,P006,2,109.25
2144,O00891,P015,3,35.0
2145,O00891,P019,2,130.0
2146,O00891,P006,1,95.0
2147,O00892,P012,3,40.0
2148,O00892,P017,2,65.0
2149,O00892,P016,2,120.0
2150,O00893,P017,3,65.0
2151,O00893,P004,1,45.0
2152,O00894,P015,1,35.0
2153,O00895,P015,2,35.0
2154,O00895,P008,1,75.0
2155,O00895,P004,1,45.0
2156,O00895,P002,1,150.0
2157,O00896,P020,2,55.0
2158,O00896,P014,1,60.0
2159,O00896,P013,1,90.0
2160,O00897,P009,3,77.0
2161,O00897,P006,1,133.0
2162,O00898,P001,1,1200.0
2163,O00898,P014,1,60.0
2164,O00898,P010,1,85.0
2165,O00899,P015,2,40.25
2166,O00899,P017,3,74.75
2167,O00899,P004,3,51.75
2168,O00899,P006,2,109.25
2169,O00900,P015,2,40.25
2170,O00900,P009,3,63.25
2171,O00901,P018,3,89.0
2172,O00901,P017,1,65.0
2173,O00901,P012,1,40.0
2174,O00901,P002,3,150.0
2175,O00902,P012,1,40.0
2176,O00903,P011,2,110.0
2177,O00904,P020,1,55.0
2178,O00904,P009,1,55.0
2179,O00905,P020,3,55.0
2180,O00906,P003,2,1033.85
2181,O00906,P011,3,126.5
2182,O00906,P019,3,149.5
2183,O00906,P007,3,207.0
2184,O00907,P014,1,84.0
2185,O00908,P004,2,45.0
2186,O00909,P004,2,51.75
2187,O00909,P013,2,103.5
2188,O00910,P019,2,149.5
2189,O00910,P009,2,63.25
2190,O00910,P002,1,172.5
2191,O00910,P005,2,138.0
2192,O00911,P012,3,40.0
2193,O00911,P002,2,150.0
2194,O00912,P004,2,45.0
2195,O00912,P009,2,55.0
2196,O00913,P012,3,40.0
2197,O00914,P018,1,89.0
2198,O00914,P004,1,45.0
2199,O00915,P003,1,1033.85
2200,O00915,P009,1,63.25
2201,O00916,P017,2,74.75
2202,O00916,P013,3,103.5
2203,O00916,P002,3,172.5
2204,O00917,P012,1,46.0
2205,O00917,P003,3,1033.85
2206,O00917,P001,1,1380.0
2207,O00917,P011,1,126.5
2208,O00918,P015,3,40.25
2209,O00918,P020,1,63.25
2210,O00918,P002,3,172.5
2211,O00919,P015,3,35.0
2212,O00919,P017,2,65.0
2213,O00919,P020,2,55.0
2214,O00919,P004,2,45.0
2215,O00920,P018,2,89.0
2216,O00920,P007,2,180.0
2217,O00921,P014,1,60.0
2218,O00922,P004,1,45.0
2219,O00923,P012,3,40.0
2220,O00923,P011,3,110.0
2221,O00924,P018,2,102.35
2222,O00924,P001,3,1380.0
2223,O00924,P004,3,51.75
2224,O00925,P018,3,89.0
2225,O00925,P002,2,150.0
2226,O00926,P011,3,126.5
2227,O00926,P004,1,51.75
2228,O00926,P020,3,63.25
2229,O00926,P008,1,86.25
2230,O00927,P001,3,1200.0
2231,O00927,P011,3,110.0
2232,O00927,P005,2,120.0
2233,O00928,P012,1,46.0
2234,O00928,P019,2,149.5
2235,O00928,P020,3,63.25
2236,O00929,P008,3,75.0
2237,O00930,P003,3,899.0
2238,O00930,P008,1,75.0
2239,O00930,P006,2,95.0
2240,O00931,P002,2,210.0
2241,O00932,P012,1,56.0
2242,O00933,P015,1,40.25
2243,O00933,P003,2,1033.85
2244,O00934,P004,1,45.0
2245,O00935,P001,2,1680.0
2246,O00935,P014,3,84.0
2247,O00935,P009,2,77.0
2248,O00935,P008,1,105.0
2249,O00936,P012,2,56.0
2250,O00936,P017,3,91.0
2251,O00936,P007,3,252.0
2252,O00936,P015,3,49.0
2253,O00937,P003,1,899.0
2254,O00938,P001,3,1200.0
2255,O00938,P008,1,75.0
2256,O00939,P013,2,90.0
2257,O00939,P001,2,1200.0
2258,O00939,P009,2,55.0
2259,O00940,P016,1,120.0
2260,O00941,P015,2,40.25
2261,O00941,P004,1,51.75
2262,O00942,P014,2,69.0
2263,O00942,P009,3,63.25
2264,O00943,P018,3,102.35
2265,O00943,P004,3,51.75
2266,O00944,P003,2,1033.85
2267,O00944,P009,1,63.25
2268,O00945,P018,3,102.35
2269,O00945,P001,2,1380.0
2270,O00945,P009,3,63.25
2271,O00945,P004,3,51.75
2272,O00946,P011,3,110.0
2273,O00946,P008,2,75.0
2274,O00947,P003,3,1258.6
2275,O00947,P020,2,77.0
2276,O00947,P008,1,105.0
2277,O00948,P014,2,60.0
2278,O00949,P001,3,1200.0
2279,O00949,P002,1,150.0
2280,O00949,P006,2,95.0
2281,O00950,P015,1,40.25
2282,O00950,P013,3,103.5
2283,O00951,P013,1,90.0
2284,O00951,P002,1,150.0
2285,O00952,P002,3,150.0
2286,O00953,P015,1,35.0
2287,O00953,P019,3,130.0
2288,O00954,P010,3,85.0
2289,O00954,P016,3,120.0
2290,O00954,P006,1,95.0
2291,O00955,P004,2,45.0
2292,O00956,P012,3,40.0
2293,O00956,P017,1,65.0
2294,O00956,P002,3,150.0
2295,O00957,P015,3,35.0
2296,O00957,P020,2,55.0
2297,O00957,P018,3,89.0
2298,O00957,P004,2,45.0
2299,O00958,P012,3,56.0
2300,O00958,P001,3,1680.0
2301,O00958,P004,1,63.0
2302,O00959,P015,2,35.0
2303,O00959,P011,3,110.0
2304,O00959,P018,2,89.0
2305,O00959,P005,3,120.0
2306,O00960,P012,2,40.0
2307,O00960,P004,1,45.0
2308,O00961,P017,3,65.0
2309,O00961,P019,1,130.0
2310,O00961,P005,1,120.0
2311,O00962,P001,2,1200.0
2312,O00963,P018,2,89.0
2313,O00963,P020,3,55.0
2314,O00963,P007,1,180.0
2315,O00964,P017,2,74.75
2316,O00964,P007,1,207.0
2317,O00964,P002,3,172.5
2318,O00965,P001,3,1380.0
2319,O00965,P005,3,138.0
2320,O00966,P020,1,63.25
2321,O00966,P014,2,69.0
2322,O00966,P013,1,103.5
2323,O00966,P005,2,138.0
2324,O00967,P017,2,65.0
2325,O00967,P013,1,90.0
2326,O00968,P015,1,49.0
2327,O00968,P009,2,77.0
2328,O00969,P020,1,63.25
2329,O00969,P004,2,51.75
2330,O00969,P007,3,207.0
2331,O00969,P006,3,109.25
2332,O00970,P003,2,899.0
2333,O00971,P012,3,40.0
2334,O00971,P019,1,130.0
2335,O00971,P020,3,55.0
2336,O00971,P002,1,150.0
2337,O00972,P005,3,138.0
2338,O00972,P016,3,138.0
2339,O00973,P020,1,63.25
2340,O00974,P012,2,40.0
2341,O00974,P011,1,110.0
2342,O00975,P012,2,56.0
2343,O00975,P011,3,154.0
2344,O00975,P005,3,168.0
2345,O00976,P004,2,45.0
2346,O00977,P018,2,102.35
2347,O00977,P014,3,69.0
2348,O00977,P004,3,51.75
2349,O00978,P003,2,1033.85
2350,O00978,P020,1,63.25
2351,O00978,P004,3,51.75
2352,O00979,P008,1,75.0
2353,O00980,P012,3,40.0
2354,O00980,P004,1,45.0
2355,O00981,P015,3,40.25
2356,O00981,P019,2,149.5
2357,O00982,P005,2,120.0
2358,O00983,P015,1,49.0
2359,O00983,P017,1,91.0
2360,O00983,P002,3,210.0
2361,O00984,P007,1,180.0
2362,O00985,P011,3,110.0
2363,O00985,P020,3,55.0
2364,O00985,P008,2,75.0
2365,O00986,P012,3,40.0
2366,O00986,P009,3,55.0
2367,O00987,P012,2,40.0
2368,O00987,P009,3,55.0
2369,O00988,P015,1,35.0
2370,O00988,P005,1,120.0
2371,O00989,P012,1,40.0
2372,O00989,P020,2,55.0
2373,O00989,P019,2,130.0
2374,O00990,P018,2,102.35
2375,O00990,P012,1,46.0
2376,O00990,P010,1,97.75
2377,O00991,P015,3,35.0
2378,O00991,P014,1,60.0
2379,O00991,P002,1,150.0
2380,O00991,P008,1,75.0
2381,O00992,P002,3,150.0
2382,O00993,P016,1,120.0
2383,O00993,P010,3,85.0
2384,O00994,P015,3,49.0
2385,O00994,P010,3,119.0
2386,O00995,P003,3,1258.6
2387,O00995,P014,1,84.0
2388,O00995,P002,3,210.0
2389,O00996,P013,1,90.0
2390,O00996,P003,2,899.0
2391,O00996,P020,1,55.0
2392,O00996,P004,3,45.0
2393,O00997,P017,2,74.75
2394,O00998,P014,1,69.0
2395,O00998,P009,2,63.25
2396,O00999,P003,2,899.0
2397,O00999,P005,3,120.0
2398,O01000,P005,1,120.0
2399,O01001,P002,3,210.0
2400,O01002,P019,1,130.0
2401,O01002,P004,2,45.0
2402,O01003,P012,2,40.0
2403,O01004,P007,2,180.0
2404,O01005,P015,2,40.25
2405,O01005,P020,2,63.25
2406,O01005,P011,3,126.5
2407,O01006,P015,2,40.25
2408,O01006,P002,3,172.5
2409,O01007,P011,1,154.0
2410,O01008,P018,3,124.6
2411,O01008,P001,2,1680.0
2412,O01008,P011,1,154.0
2413,O01008,P004,3,63.0
2414,O01009,P018,3,124.6
2415,O01009,P017,1,91.0
2416,O01010,P018,3,89.0
2417,O01010,P009,3,55.0
2418,O01010,P008,2,75.0
2419,O01011,P020,1,55.0
2420,O01011,P013,3,90.0
2421,O01012,P012,1,46.0
2422,O01012,P020,2,63.25
2423,O01012,P016,1,138.0
2424,O01013,P004,2,45.0
2425,O01014,P020,1,63.25
2426,O01014,P019,3,149.5
2427,O01014,P016,2,138.0
2428,O01014,P010,1,97.75
2429,O01015,P018,1,89.0
2430,O01015,P019,2,130.0
2431,O01015,P009,2,55.0
2432,O01016,P015,2,49.0
2433,O01016,P011,3,154.0
2434,O01016,P008,1,105.0
2435,O01017,P015,1,35.0
2436,O01018,P004,1,51.75
2437,O01019,P008,2,75.0
2438,O01020,P003,2,1033.85
2439,O01020,P020,2,63.25
2440,O01020,P004,1,51.75
2441,O01021,P013,1,90.0
2442,O01021,P002,3,150.0
2443,O01021,P008,3,75.0
2444,O01022,P006,1,95.0
2445,O01023,P020,2,55.0
2446,O01024,P001,2,1200.0
2447,O01024,P004,2,45.0
2448,O01024,P016,2,120.0
2449,O01025,P003,2,1033.85
2450,O01026,P006,3,133.0
2451,O01027,P012,1,46.0
2452,O01027,P018,2,102.35
2453,O01027,P014,2,69.0
2454,O01027,P005,2,138.0
2455,O01028,P009,2,55.0
2456,O01028,P008,3,75.0
2457,O01029,P015,3,35.0
2458,O01029,P001,1,1200.0
2459,O01029,P009,1,55.0
2460,O01029,P008,3,75.0
2461,O01030,P004,2,63.0
2462,O01031,P018,3,124.6
2463,O01031,P003,3,1258.6
2464,O01031,P020,1,77.0
2465,O01031,P009,2,77.0
2466,O01032,P012,1,46.0
2467,O01032,P009,3,63.25
2468,O01033,P020,3,55.0
2469,O01033,P008,3,75.0
2470,O01034,P015,3,35.0
2471,O01035,P012,2,40.0
2472,O01035,P009,1,55.0
2473,O01035,P008,1,75.0
2474,O01036,P012,2,40.0
2475,O01036,P010,3,85.0
2476,O01036,P004,3,45.0
2477,O01036,P008,3,75.0
2478,O01037,P014,3,60.0
2479,O01038,P014,2,60.0
2480,O01039,P012,1,46.0
2481,O01039,P016,1,138.0
2482,O01040,P008,2,75.0
2483,O01041,P014,2,60.0
2484,O01041,P007,3,180.0
2485,O01041,P005,1,120.0
2486,O01042,P018,3,89.0
2487,O01042,P017,3,65.0
2488,O01042,P001,3,1200.0
2489,O01043,P003,2,1033.85
2490,O01043,P020,3,63.25
2491,O01043,P014,1,69.0
2492,O01043,P004,2,51.75
2493,O01044,P015,1,35.0
2494,O01045,P014,2,60.0
2495,O01046,P020,1,55.0
2496,O01046,P004,1,45.0
2497,O01047,P014,3,60.0
2498,O01048,P013,3,103.5
2499,O01049,P015,2,35.0
2500,O01049,P001,1,1200.0
2501,O01049,P020,1,55.0
2502,O01049,P014,3,60.0
2503,O01050,P018,2,124.6
2504,O01050,P015,2,49.0
2505,O01050,P004,3,63.0
2506,O01051,P003,1,899.0
2507,O01051,P019,1,130.0
2508,O01051,P005,1,120.0
2509,O01052,P019,1,130.0
2510,O01052,P004,2,45.0
2511,O01052,P002,1,150.0
2512,O01053,P004,2,51.75
2513,O01054,P014,2,60.0
2514,O01054,P004,1,45.0
2515,O01054,P010,1,85.0
2516,O01055,P003,2,899.0
2517,O01056,P001,1,1200.0
2518,O01056,P019,3,130.0
2519,O01056,P004,3,45.0
2520,O01057,P018,1,102.35
2521,O01057,P003,1,1033.85
2522,O01058,P015,1,40.25
2523,O01058,P004,2,51.75
2524,O01059,P015,2,35.0
2525,O01059,P014,3,60.0
2526,O01059,P004,2,45.0
2527,O01059,P002,2,150.0
2528,O01060,P015,2,35.0
2529,O01060,P019,2,130.0
2530,O01061,P015,3,40.25
2531,O01061,P017,2,74.75
2532,O01061,P014,2,69.0
2533,O01061,P009,1,63.25
2534,O01062,P014,1,69.0
2535,O01062,P002,1,172.5
2536,O01062,P008,3,86.25
2537,O01063,P018,2,124.6
2538,O01063,P020,2,77.0
2539,O01063,P014,1,84.0
2540,O01063,P006,1,133.0
2541,O01064,P004,1,45.0
2542,O01064,P009,3,55.0
2543,O01064,P005,2,120.0
2544,O01065,P012,2,40.0
2545,O01065,P003,3,899.0
2546,O01066,P012,3,40.0
2547,O01067,P004,2,45.0
2548,O01067,P017,1,65.0
2549,O01067,P007,2,180.0
2550,O01068,P003,1,1033.85
2551,O01069,P001,1,1200.0
2552,O01069,P013,3,90.0
2553,O01069,P005,3,120.0
2554,O01070,P018,3,89.0
2555,O01070,P019,1,130.0
2556,O01070,P009,2,55.0
2557,O01070,P006,3,95.0
2558,O01071,P010,2,85.0
2559,O01072,P002,2,150.0
2560,O01072,P007,2,180.0
2561,O01072,P008,3,75.0
2562,O01073,P011,1,110.0
2563,O01073,P020,2,55.0
2564,O01073,P014,3,60.0
2565,O01073,P006,1,95.0
2566,O01074,P001,1,1200.0
2567,O01074,P002,2,150.0
2568,O01075,P004,2,51.75
2569,O01076,P019,1,130.0
2570,O01077,P003,2,899.0
2571,O01078,P019,2,130.0
2572,O01078,P016,3,120.0
2573,O01079,P012,1,46.0
2574,O01080,P015,1,40.25
2575,O01080,P020,1,63.25
2576,O01080,P014,2,69.0
2577,O01080,P007,2,207.0
2578,O01081,P012,3,46.0
2579,O01081,P014,1,69.0
2580,O01081,P018,3,102.35
2581,O01082,P020,1,55.0
2582,O01083,P014,2,60.0
2583,O01084,P011,3,110.0
2584,O01084,P008,3,75.0
2585,O01085,P007,1,180.0
2586,O01085,P016,3,120.0
2587,O01085,P010,1,85.0
2588,O01086,P003,1,899.0
2589,O01087,P001,2,1380.0
2590,O01087,P010,1,97.75
2591,O01088,P012,1,46.0
2592,O01088,P003,1,1033.85
2593,O01088,P008,2,86.25
2594,O01089,P011,3,126.5
2595,O01089,P002,2,172.5
2596,O01089,P006,3,109.25
2597,O01090,P009,3,55.0
2598,O01090,P006,2,95.0
2599,O01091,P012,1,56.0
2600,O01091,P003,1,1258.6
2601,O01091,P002,1,210.0
2602,O01091,P005,1,168.0
2603,O01092,P012,3,40.0
2604,O01092,P005,3,120.0
2605,O01092,P006,3,95.0
2606,O01093,P004,2,45.0
2607,O01093,P017,1,65.0
2608,O01093,P009,1,55.0
2609,O01093,P015,1,35.0
2610,O01094,P015,1,35.0
2611,O01094,P001,3,1200.0
2612,O01094,P006,3,95.0
2613,O01095,P015,3,35.0
2614,O01095,P018,1,89.0
2615,O01095,P004,1,45.0
2616,O01096,P003,2,1033.85
2617,O01096,P001,2,1380.0
2618,O01096,P019,2,149.5
2619,O01097,P018,1,89.0
2620,O01097,P020,3,55.0
2621,O01098,P011,1,154.0
2622,O01098,P020,2,77.0
2623,O01098,P013,1,126.0
2624,O01099,P016,1,138.0
2625,O01100,P015,2,40.25
2626,O01100,P020,3,63.25
2627,O01100,P010,2,97.75
2628,O01101,P015,2,49.0
2629,O01101,P003,1,1258.6
2630,O01101,P001,3,1680.0
2631,O01102,P015,2,49.0
2632,O01102,P011,2,154.0
2633,O01102,P005,1,168.0
2634,O01103,P012,3,40.0
2635,O01103,P020,2,55.0
2636,O01103,P004,3,45.0
2637,O01103,P006,1,95.0
2638,O01104,P012,1,46.0
2639,O01104,P017,2,74.75
2640,O01104,P003,3,1033.85
2641,O01104,P008,1,86.25
2642,O01105,P012,3,40.0
2643,O01105,P006,3,95.0
2644,O01106,P011,2,110.0
2645,O01106,P002,1,150.0
2646,O01106,P006,1,95.0
2647,O01107,P002,2,210.0
2648,O01108,P018,2,124.6
2649,O01108,P003,3,1258.6
2650,O01108,P002,3,210.0
2651,O01108,P008,3,105.0
2652,O01109,P015,1,35.0
2653,O01110,P004,2,45.0
2654,O01110,P010,1,85.0
2655,O01110,P013,3,90.0
2656,O01110,P002,3,150.0
2657,O01111,P019,3,149.5
2658,O01111,P009,2,63.25
2659,O01112,P015,1,40.25
2660,O01112,P012,2,46.0
2661,O01112,P007,1,207.0
2662,O01113,P002,3,150.0
2663,O01113,P006,3,95.0
2664,O01114,P018,2,89.0
2665,O01114,P008,1,75.0
2666,O01115,P015,2,49.0
2667,O01115,P011,2,154.0
2668,O01115,P008,2,105.0
2669,O01116,P001,1,1680.0
